Pinch red chile flakes;"['Pineapples' 'Pistachios' 'Artichokes' 'Green beans' 'Almond milk'
 'Diamond fish' 'Quinces' 'Peaches' 'Pilchard' 'Cherries']"
Asian hot-chile sauce;"['Pistachios' 'Artichokes' 'Sesame seed' 'Peaches' 'Lentils'
 'Sunflower seed' 'Cantelope' 'Rape seed' 'Asparagus' 'Anglerfish']"
1/2 cup Indian split peas;"['Chick peas' 'Ground nuts' 'Butter beans' 'Diamond fish' 'Apples'
 'Button squash' 'Quinces' 'Currants' 'Pumpkins' 'Cantelope']"
1 1/3 cups fresh bean sprouts;"['Green beans' 'Butter beans' 'Peanuts' 'Currants' 'Cucumbers' 'Chestnuts'
 'Mushrooms' 'Cashew nut' 'Blueberries' 'Gooseberries']"
salsa, for topping;"['Mandarin' 'Mandarins' 'Salmon' 'Buffalo milk' 'Whiting' 'Herring'
 'Cantelope' 'Shark mako' 'Kiwi fruit' 'Cashew nut']"
1 lb. mascarpone cheese, softened;"['Rape seed' 'Sesame seed' 'Mustard seed' 'Sunflower seed' 'Nectarines'
 'Cashew nut' 'Raspberries' 'Cheese' 'Peaches' 'Almonds']"
1 cup peppers, leftover sauteed,diced;"['Sunflower seed' 'Mustard seed' 'Rape seed' 'Blueberries' 'Peppers'
 'Grapefruit' 'Pineapples' 'Sesame seed' 'Raspberries' 'Gooseberries']"
1½ cups crumbled extra-old cheddar cheese;"['Cucumbers' 'Mustard seed' 'Sunflower seed' 'Blueberries' 'Strawberries'
 'Butter beans' 'Strawberries' 'Peaches' 'Capsicums' 'Nectarines']"
2 tsp extra virgin olive oil;"['Nectarines' 'Raspberries' 'Aubergines' 'Mustard seed' 'Herring'
 'Cherries' 'Beetroot' 'Asparagus' 'Tangerines' 'Cuttlefish']"
1 1/2 teaspoons chili powder;"['Cauliflowers' 'Coconut milk' 'Sunflower seed' 'Peaches' 'Peppers'
 'Cantelope' 'Artichokes' 'Pineapples' 'Pistachios' 'Watermelons']"
1/3 cup heavy cream;"['Cream' 'Guavas' 'Peaches' 'Pilchard' 'Cherries' 'Sea bass' 'Mackerel'
 'Mushrooms' 'Asparagus' 'Shark mako']"
1 teaspoon hot pepper sauce;"['Peppers' 'Sunflower seed' 'Rape seed' 'Pineapples' 'Cashew nut'
 'Raspberries' 'Gooseberries' 'Butter beans' 'Mustard seed' 'Cheese']"
1 green chile, such as jalapeno or serrano, finely diced;"['Sesame seed' 'Mustard seed' 'Sunflower seed' 'Rape seed' 'Green beans'
 'Raspberries' 'Blueberries' 'Gooseberries' 'Pilchard' 'Chick peas']"
2 cup Sprouted Green Lentils;"['Green beans' 'Ground nuts' 'Lentils' 'Currants' 'Watermelons'
 'Mustard seed' 'Coconut milk' 'Strawberries' 'Strawberries' 'Swedes']"
12 small red beets (about 1 1/2 pounds), stems and roots trimmed;"['Ground nuts' 'Mustard seed' 'Blueberries' 'Green beans' 'Button squash'
 'Beetroot' 'Cranberries' 'Raspberries' 'Butter beans' 'Sunflower seed']"
1 tablespoon fresh ginger root, chopped;"['Aubergines' 'Raspberries' 'Sesame seed' 'Diamond fish' 'Gooseberries'
 'Mustard seed' 'Sunflower seed' 'Kangaroo' 'Beetroot' 'Cantelope']"
3 tablespoons sugar;"['Button squash' 'Kangaroo' 'Watermelons' 'Diamond fish' 'Strawberries'
 'Strawberries' 'Salmon' 'Melons' 'Melons' 'Walnuts']"
1 pound of ground beef;"['Sunflower seed' 'Ground nuts' 'Porbeagle' 'Cranberries' 'Green beans'
 'Mustard seed' 'Gooseberries' 'Butter beans' 'Diamond fish' 'Pomfret']"
1/4 cup Pomegranate Kernels;"['Tangerines' 'Cranberries' 'Watermelons' 'Peanuts' 'Potatoes' 'Currants'
 'Tomatoes' 'Tomatoes' 'Cucumbers' 'Mandarins']"
"1¼ pounds ground pork shoulder (Boston butt; 20% fat)";"['Ground nuts' 'Chestnuts' 'Cashew nut' 'Button squash' 'Sunflower seed'
 'Yoghurt' 'Mushrooms' 'Anglerfish' 'Green beans' 'Ling common']"
3 garlic cloves, thinly sliced;"['Cauliflowers' 'Sunflower seed' 'Zucchini' 'Rape seed' 'Pistachios'
 'Artichokes' 'Sesame seed' 'Watermelons' 'Buffalo milk' 'Mustard seed']"
zest from one lemon;"['Pomelo' 'Ling common' 'Sesame seed' 'Mustard seed' 'Beetroot' 'Mushrooms'
 'Nectarines' 'Ground nuts' 'Lemon' 'Watermelons']"
¼ c granulated sugar;"['Walnuts' 'Peanuts' 'Button squash' 'Kangaroo' 'Currants' 'Mandarin'
 'Eggplants' 'Mandarins' 'Hazelnuts' 'Cranberries']"
3 tablespoons granulated sugar, or more to taste;"['Cranberries' 'Watermelons' 'Sesame seed' 'Strawberries' 'Mustard seed'
 'Butter beans' 'Strawberries' 'Kangaroo' 'Ground nuts' 'Coconut milk']"
1 tablespoon of organic apple cider vinegar;"['Tangerines' 'Sesame seed' 'Sunflower seed' 'Rape seed' 'Pineapples'
 'Grapefruit' 'Nectarines' 'Chick peas' 'Aubergines' 'Cranberries']"
1 Prise(n) Pizzagewürz;"['Porbeagle' 'Ginger' 'Pears' 'Orange' 'Prawns' 'Herring' 'Peaches'
 'Peppers' 'Pilchard' 'Rape seed']"
1/2 c. sugar;"['Button squash' 'Kangaroo' 'Pilchard' 'Rock fish' 'Asparagus' 'Nectarines'
 'Chick peas' 'Tuna' 'Mustard seed' 'Carp']"
Lemon and cucumber wedges, malt vinegar, ketchup, and flaky sea salt, such as Maldon, for serving (optional);"['Mustard seed' 'Aubergines' 'Almond milk' 'Watermelons' 'Cauliflowers'
 'Sunflower seed' 'Cucumbers' 'Tangerines' 'Grapefruit' 'Ling common']"
1 cup confectioners' sugar;"['Sunflower seed' 'Button squash' 'Cauliflowers' 'Butter beans' 'Quinces'
 'Zucchini' 'Pumpkins' 'Cucumbers' 'Artichokes' 'Nectarines']"
1 tsp. vanilla extract;"['Asparagus' 'Cauliflowers' 'Apricot' 'Spinach' 'Mandarin' 'Rutabage'
 'Beetroot' 'Kangaroo' 'Eggplants' 'Mandarins']"
4 tablespoons (2 ounces) unsalted butter;"['Rape seed' 'Cashew nut' 'Ground nuts' 'Gooseberries' 'Capsicums'
 'Cucumbers' 'Raspberries' 'Blueberries' 'Green beans' 'Butter']"
1/4 cup chopped onions;"['Zucchini' 'Pumpkins' 'Gherkins' 'Pistachios' 'Aubergines' 'Artichokes'
 'Ground nuts' 'Ling common' 'Onion' 'Butter beans']"
2 large eggs;"['Tangerines' 'Asparagus' 'Rape seed' 'Eggs' 'Aubergines' 'Nectarines'
 'Dates' 'Pears' 'Watermelons' 'Green beans']"
1 tsp salt;"['Octopus' 'Mussels' 'Walnuts' 'Button squash' 'Potatoes' 'Rape seed'
 'Asparagus' 'Chick peas' 'Oats' 'Raspberries']"
1 large egg;"['Rape seed' 'Tangerines' 'Sesame seed' 'Barley' 'Orange' 'Mustard seed'
 'Sunflower seed' 'Rutabage' 'Mackerel' 'Pilchard']"
etwas Olivenöl;"['Olives' 'Nectarines' 'Porbeagle' 'Peas' 'Cashew nut' 'Pears' 'Beans'
 'Maize' 'Buffalo milk' 'Cauliflowers']"
1 tablespoon parsley;"['Barley' 'Peppers' 'Rutabage' 'Mandarins' 'Asparagus' 'Watermelons'
 'Almond milk' 'Pears' 'Mustard seed' 'Coconut milk']"
1 thick slice Brie;"['Chick peas' 'Chicken' 'Cherries' 'Mackerel' 'Artichokes' 'Kiwi fruit'
 'Raspberries' 'Strawberries' 'Mustard seed' 'Gooseberries']"
6 tablespoons unsalted butter;"['Ground nuts' 'Gooseberries' 'Rape seed' 'Cashew nut' 'Raspberries'
 'Blueberries' 'Butter' 'Lobster' 'Rutabage' 'Hazelnuts']"
1 Teaspoon Dried Parsley;"['Tangerines' 'Raspberries' 'Mandarins' 'Cranberries' 'Green beans'
 'Diamond fish' 'Coconut milk' 'Gooseberries' 'Barley' 'Cherries']"
2 - 4 salmon fillets;"['Diamond fish' 'Almond milk' 'Salmon' 'Cauliflowers' 'Buffalo milk'
 'Almonds' 'Walnuts' 'Rock fish' 'Ground nuts' 'Sesame seed']"
3 cups confectioners sugar;"['Sunflower seed' 'Button squash' 'Cauliflowers' 'Butter beans' 'Quinces'
 'Zucchini' 'Pumpkins' 'Cucumbers' 'Artichokes' 'Pistachios']"
1 teaspoon Oyster Sauce;"['Raspberries' 'Gooseberries' 'Butter beans' 'Lobster' 'Button squash'
 'Lettuce' 'Rape seed' 'Tangerines' 'Cashew nut' 'Green beans']"
6 tablespoons unsalted butter, at room temperature;"['Gooseberries' 'Blueberries' 'Raspberries' 'Butter beans' 'Sunflower seed'
 'Beetroot' 'Cantelope' 'Coconut milk' 'Kangaroo' 'Asparagus']"
nan;"['Tuna' 'Onion' 'Beans' 'Quinoa' 'Prawns' 'Fennel' 'Salmon' 'Orange'
 'Green beans' 'Peanuts']"
1 tablespoon confectioners sugar (optional);"['Coconut milk' 'Kangaroo' 'Nectarines' 'Raspberries' 'Strawberries'
 'Butter beans' 'Diamond fish' 'Gooseberries' 'Cauliflowers' 'Strawberries']"
2 small Thai chile pepper or 1 small jalapeno, very thinly sliced crosswise;"['Tangerines' 'Raspberries' 'Blueberries' 'Watermelons' 'Diamond fish'
 'Cherries' 'Rape seed' 'Chick peas' 'Shark mako' 'Cranberries']"
2 cups milk;"['Coconut milk' 'Buffalo milk' 'Almond milk' 'Soy-milk' 'Milk' 'Octopus'
 'Mussels' 'Pumpkins' 'Mushrooms' 'Capsicums']"
1 28 ounce can Whole Peeled Tomatoes (crushed by hand);"['Tomatoes' 'Tomatoes' 'Butter beans' 'Sunflower seed' 'Potatoes'
 'Watermelons' 'Ling common' 'Button squash' 'Peaches' 'Avocados']"
1/4 teaspoon pepper;"['Peppers' 'Cantelope' 'Pineapples' 'Raspberries' 'Gooseberries'
 'Rape seed' 'Tangerines' 'Grapefruit' 'Cranberries' 'Green beans']"
4 fresh Prawns (optional);"['Prawns' 'Green beans' 'Lentils' 'Currants' 'Mushrooms' 'Pistachios'
 'Cashew nut' 'Butter beans' 'Onion' 'Beans']"
fresh ground pepper to taste;"['Ground nuts' 'Peppers' 'Sunflower seed' 'Mushrooms' 'Pineapples'
 'Chick peas' 'Button squash' 'Carrots' 'Cowpeas' 'Potatoes']"
Sea salt and coarsely ground pepper;"['Sesame seed' 'Mustard seed' 'Cantelope' 'Sea bass' 'Mandarin' 'Mandarins'
 'Pistachios' 'Nectarines' 'Ling common' 'Ground nuts']"
1/4 cup spicy brown mustard;"['Capsicums' 'Mustard seed' 'Button squash' 'Apricot' 'Pilchard'
 'Aubergines' 'Raspberries' 'Cauliflowers' 'Trout' 'Sunflower seed']"
2 tsp raw honey;"['Prawns' 'Orange' 'Strawberries' 'Strawberries' 'Asparagus' 'Artichokes'
 'Cashew nut' 'Nectarines' 'Pistachios' 'Cranberries']"
Sour cream;"['Cream' 'Soybean' 'Butter beans' 'Currants' 'Sole' 'Porbeagle'
 'Sunflower seed' 'Sesame seed' 'Salmon' 'Shrimp']"
1/4 cup balsamic vinegar;"['Kangaroo' 'Cucumbers' 'Aubergines' 'Nectarines' 'Chick peas'
 'Cauliflowers' 'Butter beans' 'Coconut milk' 'Buffalo milk' 'Guavas']"
1 1/2 cups chopped carrot, divided;"['Mustard seed' 'Cherries' 'Nectarines' 'Blueberries' 'Gooseberries'
 'Coconut milk' 'Carrots' 'Pilchard' 'Zucchini' 'Mushrooms']"
1/4 cup whipping cream;"['Ling common' 'Whiting' 'Quinces' 'Chick peas' 'Cream' 'Quinoa' 'Ginger'
 'Cowpeas' 'Spinach' 'Chicken']"
Prosciutto crumbles, optional;"['Potatoes' 'Cucumbers' 'Broccoli' 'Broccoli' 'Pumpkins' 'Rockmelon'
 'Capsicums' 'Porbeagle' 'Cuttlefish' 'Pistachios']"
2 tbsp chopped fresh thyme;"['Artichokes' 'Raspberries' 'Diamond fish' 'Cheese' 'Peppers' 'Pomfret'
 'Cherries' 'Rock fish' 'Rape seed' 'Aubergines']"
2 tablespoons milk;"['Almond milk' 'Buffalo milk' 'Coconut milk' 'Soy-milk' 'Watermelons'
 'Strawberries' 'Salmon' 'Diamond fish' 'Strawberries' 'Melons']"
salt and pepper;"['Mustard seed' 'Peppers' 'Pineapples' 'Lobster' 'Mandarin' 'Cantelope'
 'Rape seed' 'Mandarins' 'Tangerines' 'Grapefruit']"
Coarse salt;"['Cashew nut' 'Porbeagle' 'Cream' 'Cowpeas' 'Pomfret' 'Carrots' 'Currants'
 'Capsicums' 'Chestnuts' 'Rape seed']"
15 Ounces Ricotta Cheese;"['Cheese' 'Mustard seed' 'Nectarines' 'Sesame seed' 'Butter beans'
 'Quinces' 'Peaches' 'Sunflower seed' 'Potatoes' 'Cherries']"
1 tablespoon baking powder;"['Cauliflowers' 'Rutabage' 'Raspberries' 'Ginger' 'Peppers' 'Mandarin'
 'Mandarins' 'Tangerines' 'Nectarines' 'Shark mako']"
1 tablespoon unsalted butter;"['Ground nuts' 'Gooseberries' 'Rape seed' 'Cashew nut' 'Blueberries'
 'Raspberries' 'Butter' 'Lobster' 'Rutabage' 'Hazelnuts']"
1 small container of Ricotta cheese;"['Nectarines' 'Cranberries' 'Diamond fish' 'Strawberries' 'Strawberries'
 'Mustard seed' 'Peaches' 'Tomatoes' 'Tomatoes' 'Kangaroo']"
3 1/2 ounces coarsely grated Gruyère cheese (1 1/3 cups);"['Gooseberries' 'Mustard seed' 'Sunflower seed' 'Cranberries' 'Sesame seed'
 'Ground nuts' 'Strawberries' 'Strawberries' 'Butter beans' 'Peaches']"
1 tablespoon fish sauce;"['Diamond fish' 'Cuttlefish' 'Rock fish' 'Anglerfish' 'Button squash'
 'Rutabage' 'Rape seed' 'Swordfish' 'Watermelons' 'Almond milk']"
1 teaspoon toasted sesame oil;"['Coconut milk' 'Rape seed' 'Almond milk' 'Mustard seed' 'Sunflower seed'
 'Sea bass' 'Raspberries' 'Sesame seed' 'Gooseberries' 'Buffalo milk']"
8 tablespoons diced white onion;"['Pistachios' 'Cashew nut' 'Almond milk' 'Raspberries' 'Gooseberries'
 'Diamond fish' 'Coconut milk' 'Whiting' 'Zucchini' 'Mandarin']"
1/2 cup unsalted butter;"['Ground nuts' 'Butter' 'Mustard seed' 'Cucumbers' 'Cashew nut'
 'Gooseberries' 'Butter beans' 'Sunflower seed' 'Walnuts' 'Lettuce']"
1/2 cup cheddar cheese, grated;"['Mustard seed' 'Sunflower seed' 'Rape seed' 'Cheese' 'Currants' 'Pilchard'
 'Cherries' 'Mackerel' 'Cucumbers' 'Aubergines']"
1 large bread roll;"['Mackerel' 'Rape seed' 'Porbeagle' 'Tangerines' 'Shark mako' 'Watermelons'
 'Sesame seed' 'Blueberries' 'Butter beans' 'Carrots']"
Extra-Virgin Olive Oil;"['Nectarines' 'Olives' 'Aubergines' 'Tangerines' 'Cranberries'
 'Buffalo milk' 'Strawberries' 'Strawberries' 'Mustard seed' 'Orange']"
1/4 cup salted butter;"['Butter' 'Mustard seed' 'Cucumbers' 'Rape seed' 'Cashew nut' 'Ground nuts'
 'Gooseberries' 'Butter beans' 'Walnuts' 'Lobster']"
1¼ teaspoons Shaoxing wine (Chinese rice wine);"['Tangerines' 'Sunflower seed' 'Rape seed' 'Raspberries' 'Sesame seed'
 'Strawberries' 'Gooseberries' 'Strawberries' 'Chicken' 'Cherries']"
Salt and freshly ground pepper, to taste;"['Ground nuts' 'Sunflower seed' 'Diamond fish' 'Peppers' 'Carrots'
 'Walnuts' 'Kangaroo' 'Rape seed' 'Mushrooms' 'Hazelnuts']"
Vegetable oil, for frying;"['Herring' 'Nectarines' 'Raspberries' 'Cauliflowers' 'Celery' 'Aubergines'
 'Kiwi fruit' 'Cuttlefish' 'Blueberries' 'Gooseberries']"
8 teaspoons mustard;"['Mustard seed' 'Peanuts' 'Button squash' 'Capsicums' 'Rape seed'
 'Cashew nut' 'Watermelons' 'Green beans' 'Beans' 'Coconut milk']"
8 tablespoons unsalted butter (1 stick), at room temperature;"['Gooseberries' 'Sunflower seed' 'Sesame seed' 'Blueberries' 'Raspberries'
 'Butter beans' 'Mustard seed' 'Beetroot' 'Cantelope' 'Chick peas']"
4 tomatoes, sliced;"['Tomatoes' 'Tomatoes' 'Potatoes' 'Rape seed' 'Sesame seed'
 'Sunflower seed' 'Cantelope' 'Dates' 'Garlic' 'Mustard seed']"
2 cups firmly packed fresh baby spinach;"['Diamond fish' 'Butter beans' 'Sunflower seed' 'Spinach' 'Mackerel'
 'Pumpkins' 'Rock fish' 'Chick peas' 'Grapefruit' 'Cranberries']"
6 1⁄2 tbsp. sugar;"['Button squash' 'Asparagus' 'Octopus' 'Lobster' 'Kangaroo' 'Rape seed'
 'Chick peas' 'Nectarines' 'Sesame seed' 'Raspberries']"
1 (5-ounce) package sliced shiitake mushroom caps;"['Mushrooms' 'Rock fish' 'Sesame seed' 'Ground nuts' 'Butter beans'
 'Sunflower seed' 'Peaches' 'Beetroot' 'Kangaroo' 'Sea bass']"
1 tomato, sliced;"['Tomatoes' 'Tomatoes' 'Mustard seed' 'Potatoes' 'Rape seed' 'Sesame seed'
 'Garlic' 'Lettuce' 'Broccoli' 'Sunflower seed']"
1/2 tsp Roasted cumin;"['Rockmelon' 'Rape seed' 'Capsicums' 'Cashew nut' 'Raspberries'
 'Almond milk' 'Sesame seed' 'Watermelons' 'Coconut milk' 'Butter beans']"
1 tbsp. butter, plus 1 for the skillet;"['Raspberries' 'Butter beans' 'Gooseberries' 'Strawberries' 'Strawberries'
 'Sesame seed' 'Cranberries' 'Buffalo milk' 'Mustard seed' 'Button squash']"
Peanut oil;"['Peanuts' 'Lentils' 'Coconut milk' 'Walnuts' 'Peas' 'Porbeagle'
 'Cantelope' 'Hazelnuts' 'Chestnuts' 'Beans']"
1 Schuss Weißwein;"['Mustard seed' 'Whiting' 'Chicken' 'Mussels' 'Cherries' 'Gherkins'
 'Zucchini' 'Cashew nut' 'Aubergines' 'Raspberries']"
Old Edith's Hot Mayonnaise Sauce;"['Mandarins' 'Diamond fish' 'Button squash' 'Potatoes' 'Mandarin'
 'Cashew nut' 'Pineapples' 'Sesame seed' 'Ling common' 'Mustard seed']"
70 g Butter;"['Butter' 'Butter beans' 'Cuttlefish' 'Blueberries' 'Ginger' 'Yoghurt'
 'Button squash' 'Lobster' 'Lettuce' 'Rutabage']"
2 filet mignons, (5 to 6 ounces each, about 1 1/2 inches thick);"['Pistachios' 'Zucchini' 'Nectarines' 'Green beans' 'Ground nuts' 'Lettuce'
 'Peaches' 'Aubergines' 'Buffalo milk' 'Spinach']"
3/4 ounce (1/4 cup) shiitake mushrooms, thinly sliced;"['Mushrooms' 'Nectarines' 'Coconut milk' 'Sunflower seed' 'Zucchini'
 'Mustard seed' 'Button squash' 'Gherkins' 'Beetroot' 'Rape seed']"
1 tablespoon unsalted butter, melted;"['Sunflower seed' 'Gooseberries' 'Coconut milk' 'Almond milk' 'Raspberries'
 'Sesame seed' 'Blueberries' 'Ground nuts' 'Watermelons' 'Butter beans']"
6 oz. monkfish or hake fillet;"['Diamond fish' 'Pomfret' 'Sunflower seed' 'Rock fish' 'Grapefruit'
 'Almond milk' 'Coconut milk' 'Swordfish' 'Porbeagle' 'Cashew nut']"
2 Zwiebel(n), klein gehackt;"['Green beans' 'Kiwi fruit' 'Anglerfish' 'Aubergines' 'Almond milk'
 'Blueberries' 'Gooseberries' 'Strawberries' 'Strawberries'
 'Sunflower seed']"
a few drops of food coloring, optional;"['Ling common' 'Coconut milk' 'Herring' 'Broccoli' 'Broccoli' 'Cashew nut'
 'Ground nuts' 'Watermelons' 'Lentils' 'Apricot']"
2 Tbsp. all-purpose flour;"['Cauliflowers' 'Asparagus' 'Cashew nut' 'Grapefruit' 'Buffalo milk'
 'Trout' 'Turkey' 'Turbot' 'Pomelo' 'Sunflower seed']"
⅔ cup hot water;"['Butter' 'Potatoes' 'Butter beans' 'Lobster' 'Tomatoes' 'Rutabage'
 'Tomatoes' 'Pilchard' 'Sunflower seed' 'Cucumbers']"
Freshly grated parmesan reggiano to pass at the table;"['Green beans' 'Asparagus' 'Grapefruit' 'Watermelons' 'Butter beans'
 'Button squash' 'Fennel' 'Carrots' 'Kangaroo' 'Currants']"
6 Garlic Cloves (smashed);"['Garlic' 'Cauliflowers' 'Sunflower seed' 'Rape seed' 'Artichokes'
 'Chick peas' 'Sesame seed' 'Mustard seed' 'Guavas' 'Olives']"
1 pound of Italian Sausage;"['Ground nuts' 'Diamond fish' 'Rutabage' 'Button squash' 'Walnuts'
 'Eggplants' 'Rock fish' 'Nectarines' 'Almond milk' 'Buffalo milk']"
1 dash(es) Creole Seasoning;"['Watermelons' 'Green beans' 'Cashew nut' 'Butter beans' 'Herring'
 'Cowpeas' 'Mussels' 'Mackerel' 'Gherkins' 'Mandarin']"
1 Package of Lasagna noodles;"['Potatoes' 'Pineapples' 'Tangerines' 'Peanuts' 'Peaches' 'Mackerel'
 'Tomatoes' 'Tomatoes' 'Kangaroo' 'Rape seed']"
Onion (I cut the onion into medium size pieces and used about 1/8 of a cup) Add more if you prefer.;"['Sesame seed' 'Octopus' 'Cantelope' 'Chick peas' 'Ground nuts'
 'Coconut milk' 'Diamond fish' 'Gooseberries' 'Cauliflowers' 'Quinces']"
4 97% fat-free beef franks;"['Green beans' 'Butter beans' 'Watermelons' 'Sea bass' 'Currants'
 'Rape seed' 'Aubergines' 'Blueberries' 'Sesame seed' 'Raspberries']"
2 Cups Shredded Five-Cheese Italian Blend;"['Sesame seed' 'Cheese' 'Sunflower seed' 'Chestnuts' 'Nectarines'
 'Cashew nut' 'Strawberries' 'Strawberries' 'Cauliflowers' 'Swedes']"
1/4 cup apple cider vinegar;"['Rape seed' 'Aubergines' 'Tangerines' 'Nectarines' 'Butter beans'
 'Herring' 'Sunflower seed' 'Mackerel' 'Kangaroo' 'Grapefruit']"
a few lettuce leaves;"['Lettuce' 'Butter beans' 'Blueberries' 'Green beans' 'Cantelope'
 'Hazelnuts' 'Cashew nut' 'Cuttlefish' 'Nectarines' 'Chick peas']"
2 Paprikaschote(n), rot und gelb;"['Apricot' 'Pilchard' 'Mackerel' 'Artichokes' 'Cashew nut' 'Pistachios'
 'Ground nuts' 'Watermelons' 'Diamond fish' 'Orange']"
1 cup coconut milk;"['Coconut milk' 'Almond milk' 'Buffalo milk' 'Soy-milk' 'Ling common'
 'Apricot' 'Lentils' 'Broccoli' 'Zucchini' 'Broccoli']"
1 Knoblauchzehe(n);"['Peaches' 'Soybean' 'Spinach' 'Zucchini' 'Mackerel' 'Rockmelon'
 'Porbeagle' 'Hazelnuts' 'Anglerfish' 'Cashew nut']"
2 mushrooms, chopped small;"['Mushrooms' 'Artichokes' 'Almond milk' 'Mustard seed' 'Mussels' 'Broccoli'
 'Broccoli' 'Chick peas' 'Pistachios' 'Ground nuts']"
1/2 Tbs. unsalted butter;"['Ground nuts' 'Mustard seed' 'Butter' 'Lobster' 'Cashew nut' 'Tuna'
 'Gooseberries' 'Butter beans' 'Sunflower seed' 'Lettuce']"
2 tablespoons grated onion;"['Almond milk' 'Diamond fish' 'Coconut milk' 'Mandarin' 'Rutabage'
 'Rape seed' 'Cantelope' 'Cashew nut' 'Raspberries' 'Watermelons']"
Parmesan cheese (optional);"['Peaches' 'Pistachios' 'Cashew nut' 'Watermelons' 'Ling common'
 'Cranberries' 'Prawns' 'Cheese' 'Peanuts' 'Lentils']"
1/2 cup chopped green onions;"['Green beans' 'Gherkins' 'Aubergines' 'Watermelons' 'Butter beans'
 'Sunflower seed' 'Peppers' 'Pumpkins' 'Zucchini' 'Cherries']"
1 lb. ripe tomatoes, peeled, seeded and finely chopped;"['Diamond fish' 'Sesame seed' 'Almond milk' 'Sunflower seed' 'Tomatoes'
 'Tomatoes' 'Rape seed' 'Cantelope' 'Cuttlefish' 'Artichokes']"
1 1/2 cups chopped celery, divided;"['Mustard seed' 'Sunflower seed' 'Rape seed' 'Raspberries' 'Gooseberries'
 'Celery' 'Cherries' 'Zucchini' 'Nectarines' 'Aubergines']"
2 tablespoons lower-sodium soy sauce;"['Sunflower seed' 'Cauliflowers' 'Capsicums' 'Raspberries' 'Mustard seed'
 'Gooseberries' 'Strawberries' 'Strawberries' 'Rape seed' 'Tangerines']"
1/2 cup BBQ sauce;"['Quinces' 'Rape seed' 'Mustard seed' 'Button squash' 'Butter' 'Barley'
 'Sunflower seed' 'Octopus' 'Lettuce' 'Mussels']"
1/8 teaspoon cayenne pepper;"['Sesame seed' 'Peppers' 'Cantelope' 'Nectarines' 'Pineapples'
 'Raspberries' 'Green beans' 'Gooseberries' 'Button squash' 'Fennel']"
2 cups red potatoes, skin-on & diced;"['Mustard seed' 'Potatoes' 'Sunflower seed' 'Tomatoes' 'Tomatoes'
 'Mushrooms' 'Rape seed' 'Nectarines' 'Sesame seed' 'Green beans']"
2 minced chili peppers (to taste);"['Chick peas' 'Pineapples' 'Peppers' 'Sunflower seed' 'Pistachios'
 'Diamond fish' 'Cheese' 'Quinces' 'Peaches' 'Beetroot']"
Kosher salt and freshly ground black pepper;"['Mustard seed' 'Cantelope' 'Diamond fish' 'Gooseberries' 'Sunflower seed'
 'Pollock' 'Kangaroo' 'Cherries' 'Chestnuts' 'Chick peas']"
Vegetable oil (for frying);"['Herring' 'Nectarines' 'Raspberries' 'Cauliflowers' 'Celery' 'Aubergines'
 'Kiwi fruit' 'Cuttlefish' 'Blueberries' 'Diamond fish']"
4 English muffins, split, toasted;"['Eggplants' 'Anglerfish' 'Chick peas' 'Sesame seed' 'Cauliflowers'
 'Button squash' 'Quinoa' 'Sunflower seed' 'Kiwi fruit' 'Pistachios']"
Salz und Pfeffer;"['Sunflower seed' 'Blueberries' 'Salmon' 'Mustard seed' 'Diamond fish'
 'Cauliflowers' 'Peppers' 'Mandarin' 'Cantelope' 'Mandarins']"
1 tablespoon vegetable oil;"['Coconut milk' 'Almond milk' 'Raspberries' 'Buffalo milk' 'Gooseberries'
 'Lentils' 'Rutabage' 'Cantelope' 'Tangerines' 'Sesame seed']"
7 Spring roll pastry sheets, each measuring 20cm x 20cm;"['Sunflower seed' 'Spinach' 'Pistachios' 'Sesame seed' 'Ling common'
 'Green beans' 'Mustard seed' 'Strawberries' 'Strawberries' 'Soybean']"
1 red chilli, finely diced;"['Mustard seed' 'Zucchini' 'Pineapples' 'Kiwi fruit' 'Nectarines'
 'Cranberries' 'Green beans' 'Cauliflowers' 'Fennel' 'Barley']"
1 dash(es) Chili Powder;"['Cauliflowers' 'Cashew nut' 'Chick peas' 'Celery' 'Sunflower seed'
 'Cowpeas' 'Chicken' 'Peaches' 'Cherries' 'Sea bass']"
1 1/2 teaspoons pure vanilla extract;"['Coconut milk' 'Cashew nut' 'Pineapples' 'Gooseberries' 'Butter beans'
 'Cauliflowers' 'Button squash' 'Apricot' 'Peanuts' 'Peppers']"
1 tablespoon water;"['Cauliflowers' 'Rutabage' 'Raspberries' 'Strawberries' 'Strawberries'
 'Butter' 'Salmon' 'Button squash' 'Peppers' 'Lobster']"
1 1/2 cup Chickpeas;"['Chick peas' 'Chicken' 'Cowpeas' 'Quinces' 'Artichokes' 'Butter beans'
 'Cheese' 'Apples' 'Peppers' 'Cherries']"
1 1/2 tsp. Dijon mustard;"['Mustard seed' 'Button squash' 'Diamond fish' 'Rhombus' 'Lobster'
 'Octopus' 'Spinach' 'Pilchard' 'Asparagus' 'Pistachios']"
1 1/2 tablespoons fresh lemon juice;"['Rape seed' 'Cantelope' 'Cashew nut' 'Grapefruit' 'Cuttlefish'
 'Raspberries' 'Almond milk' 'Green beans' 'Mustard seed' 'Diamond fish']"
